id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_gempa_bumi,satuan,tahun
1,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010001,SINARLAUT,32.03.22,AGRABINTA,32.03.22.2010,SINARLAUT,0,KEJADIAN,2022
2,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010002,BOJONGKASO,32.03.22,AGRABINTA,32.03.22.2005,BOJONGKASO,0,KEJADIAN,2022
3,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010003,SUKAMANAH,32.03.22,AGRABINTA,32.03.22.2004,SUKAMANAH,0,KEJADIAN,2022
4,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010004,WANASARI,32.03.22,AGRABINTA,32.03.22.2007,WANASARI,0,KEJADIAN,2022
5,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010007,KARANGSARI,32.03.22,AGRABINTA,32.03.22.2016,KARANGSARI,0,KEJADIAN,2022
6,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010008,NEGLASARI,32.03.22,AGRABINTA,32.03.22.2014,NEGLASARI,0,KEJADIAN,2022
7,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010009,MULYASARI,32.03.22,AGRABINTA,32.03.22.2017,MULYASARI,0,KEJADIAN,2022
8,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010010,BUNISARI,32.03.22,AGRABINTA,32.03.22.2006,BUNISARI,0,KEJADIAN,2022
9,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010011,MEKARSARI,32.03.22,AGRABINTA,32.03.22.2019,MEKARSARI,0,KEJADIAN,2022
10,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010012,TANJUNGSARI,32.03.22,AGRABINTA,32.03.22.2018,TANJUNG SARI,0,KEJADIAN,2022
11,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203010,AGRABINTA,3203010013,WANGUNJAYA,32.03.22,AGRABINTA,32.03.22.2022,WANGUNJAYA,0,KEJADIAN,2022
12,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011001,PUSAKASARI,32.03.30,LELES,32.03.30.2001,PUSAKASARI,0,KEJADIAN,2022
13,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011002,NAGASARI,32.03.30,LELES,32.03.30.2006,NAGASARI,0,KEJADIAN,2022
14,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011003,SUKAJAYA,32.03.30,LELES,32.03.30.2005,SUKAJAYA,0,KEJADIAN,2022
15,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011004,SUKAMULYA,32.03.30,LELES,32.03.30.2008,SUKAMULYA,0,KEJADIAN,2022
16,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011005,PURABAYA,32.03.30,LELES,32.03.30.2003,PURABAYA,0,KEJADIAN,2022
17,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011006,SUKASIRNA,32.03.30,LELES,32.03.30.2007,SUKASIRNA,0,KEJADIAN,2022
18,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011007,WALAHIR,32.03.30,LELES,32.03.30.2002,WALAHIR,0,KEJADIAN,2022
19,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011008,PUNCAKWANGI,32.03.30,LELES,32.03.30.2004,PUNCAKWANGI,0,KEJADIAN,2022
20,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011009,SIRNASARI,32.03.30,LELES,32.03.30.2009,SIRNASARI,0,KEJADIAN,2022
21,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011010,KARYAMUKTI,32.03.30,LELES,32.03.30.2010,KARYAMUKTI,0,KEJADIAN,2022
22,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011011,MANDALAWANGI,32.03.30,LELES,32.03.30.2011,MANDALAWANGI,0,KEJADIAN,2022
23,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203011,LELES,3203011012,SINDANGSARI,32.03.30,LELES,32.03.30.2012,SINDANGSARI,0,KEJADIAN,2022
24,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020001,HEGARSARI,32.03.21,SINDANGBARANG,32.03.21.2009,HEGARSARI,0,KEJADIAN,2022
25,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020002,JATISARI,32.03.21,SINDANGBARANG,32.03.21.2003,JATISARI,0,KEJADIAN,2022
26,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020003,KERTASARI,32.03.21,SINDANGBARANG,32.03.21.2006,KERTASARI,0,KEJADIAN,2022
27,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020004,TALAGASARI,32.03.21,SINDANGBARANG,32.03.21.2008,TALAGASARI,0,KEJADIAN,2022
28,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020005,SIRNAGALIH,32.03.21,SINDANGBARANG,32.03.21.2004,SIRNAGALIH,0,KEJADIAN,2022
29,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020006,SAGANTEN,32.03.21,SINDANGBARANG,32.03.21.2001,SAGANTEN,0,KEJADIAN,2022
30,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020007,JAYAGIRI,32.03.21,SINDANGBARANG,32.03.21.2005,JAYAGIRI,0,KEJADIAN,2022
31,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020008,MUARACIKADU,32.03.21,SINDANGBARANG,32.03.21.2002,MUARACIKADU,1,KEJADIAN,2022
32,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020009,GIRIMUKTI,32.03.21,SINDANGBARANG,32.03.21.2007,GIRIMUKTI,1,KEJADIAN,2022
33,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020010,MEKARLAKSANA,32.03.21,SINDANGBARANG,32.03.21.2010,MEKARLAKSANA,0,KEJADIAN,2022
34,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020011,KERTAMUKTI,32.03.21,SINDANGBARANG,32.03.21.2011,KERTAMUKTI,0,KEJADIAN,2022
35,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030001,KARYABAKTI,32.03.23,CIDAUN,32.03.23.2010,KARYABAKTI,0,KEJADIAN,2022
36,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030002,SUKAPURA,32.03.23,CIDAUN,32.03.23.2007,SUKAPURA,0,KEJADIAN,2022
37,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030003,CISALAK,32.03.23,CIDAUN,32.03.23.2003,CISALAK,0,KEJADIAN,2022
38,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030004,JAYAPURA,32.03.23,CIDAUN,32.03.23.2011,JAYAPURA,0,KEJADIAN,2022
39,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030005,KERTAJADI,32.03.23,CIDAUN,32.03.23.2006,KERTAJADI,0,KEJADIAN,2022
40,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030006,CIDAMAR,32.03.23,CIDAUN,32.03.23.2001,CIDAMAR,0,KEJADIAN,2022
41,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030007,KARANGWANGI,32.03.23,CIDAUN,32.03.23.2009,KARANGWANGI,0,KEJADIAN,2022
42,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030008,CIMARAGANG,32.03.23,CIDAUN,32.03.23.2004,CIMARAGANG,0,KEJADIAN,2022
43,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030009,GELARPAWITAN,32.03.23,CIDAUN,32.03.23.2008,GELARPAWITAN,0,KEJADIAN,2022
44,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030010,NEGLASARI,32.03.23,CIDAUN,32.03.23.2012,NEGLASARI,0,KEJADIAN,2022
45,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030011,CIBULUH,32.03.23,CIDAUN,32.03.23.2002,CIBULUH,0,KEJADIAN,2022
46,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030012,PUNCAKBARU,32.03.23,CIDAUN,32.03.23.2013,PUNCAKBARU,0,KEJADIAN,2022
47,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030013,MEKARJAYA,32.03.23,CIDAUN,32.03.23.2005,MEKARJAYA,0,KEJADIAN,2022
48,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030014,GELARWANGI,32.03.23,CIDAUN,32.03.23.2014,GELARWANGI,0,KEJADIAN,2022
49,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040001,CINERANG,32.03.24,NARINGGUL,32.03.24.2005,CINERANG,0,KEJADIAN,2022
50,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040002,WANGUNJAYA,32.03.24,NARINGGUL,32.03.24.2003,WANGUNJAYA,0,KEJADIAN,2022
51,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040003,MEKARSARI,32.03.24,NARINGGUL,32.03.24.2004,MEKARSARI,0,KEJADIAN,2022
52,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040004,WANGUNSARI,32.03.24,NARINGGUL,32.03.24.2009,WANGUNSARI,0,KEJADIAN,2022
53,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040005,MALATI,32.03.24,NARINGGUL,32.03.24.2008,MALATI,0,KEJADIAN,2022
54,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040006,SUKAMULYA,32.03.24,NARINGGUL,32.03.24.2010,SUKAMULYA,0,KEJADIAN,2022
55,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040007,NARINGGUL,32.03.24,NARINGGUL,32.03.24.2001,NARINGGUL,0,KEJADIAN,2022
56,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040008,WANASARI,32.03.24,NARINGGUL,32.03.24.2006,WANASARI,0,KEJADIAN,2022
57,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040009,SUKABAKTI,32.03.24,NARINGGUL,32.03.24.2007,SUKABAKTI,0,KEJADIAN,2022
58,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040010,BALEGEDE,32.03.24,NARINGGUL,32.03.24.2002,BALEGEDE,0,KEJADIAN,2022
59,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040011,MARGASARI,32.03.24,NARINGGUL,32.03.24.2011,MARGASARI,0,KEJADIAN,2022
60,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050001,PANYINDANGAN,32.03.20,CIBINONG,32.03.20.2004,PANYINDANGAN,0,KEJADIAN,2022
61,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050002,WARGALUYU,32.03.20,CIBINONG,32.03.20.2012,WARGALUYU,0,KEJADIAN,2022
62,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050003,HAMERANG,32.03.20,CIBINONG,32.03.20.2010,HAMERANG,0,KEJADIAN,2022
63,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050004,PANANGGAPAN,32.03.20,CIBINONG,32.03.20.2001,PANANGGAPAN,0,KEJADIAN,2022
64,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050005,GIRIJAYA,32.03.20,CIBINONG,32.03.20.2011,GIRIJAYA,0,KEJADIAN,2022
65,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050006,SUKAJADI,32.03.20,CIBINONG,32.03.20.2003,SUKAJADI,0,KEJADIAN,2022
66,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050007,SUKAMEKAR,32.03.20,CIBINONG,32.03.20.2009,SUKAMEKAR,0,KEJADIAN,2022
67,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050008,BATULAWANG,32.03.20,CIBINONG,32.03.20.2008,BATULAWANG,0,KEJADIAN,2022
68,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050009,CIKANGKARENG,32.03.20,CIBINONG,32.03.20.2002,CIKANGKARENG,0,KEJADIAN,2022
69,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050015,PAMOYANAN,32.03.20,CIBINONG,32.03.20.2007,PAMOYANAN,0,KEJADIAN,2022
70,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050016,CIMASKARA,32.03.20,CIBINONG,32.03.20.2006,CIMASKARA,0,KEJADIAN,2022
71,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050020,PADASUKA,32.03.20,CIBINONG,32.03.20.2005,PADASUKA,0,KEJADIAN,2022
72,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050021,MEKARMUKTI,32.03.20,CIBINONG,32.03.20.2013,MEKARMUKTI,0,KEJADIAN,2022
73,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050022,CIBURIAL,32.03.20,CIBINONG,32.03.20.2014,CIBURIAL,0,KEJADIAN,2022
74,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051001,PADALUYU,32.03.26,CIKADU,32.03.26.2004,PADALUYU,0,KEJADIAN,2022
75,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051002,SUKALUYU,32.03.26,CIKADU,32.03.26.2008,SUKALUYU,0,KEJADIAN,2022
76,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051003,MEKARLAKSANA,32.03.26,CIKADU,32.03.26.2007,MEKARLAKSANA,0,KEJADIAN,2022
77,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051004,CIKADU,32.03.26,CIKADU,32.03.26.2002,CIKADU,0,KEJADIAN,2022
78,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051005,KALAPANUNGGAL,32.03.26,CIKADU,32.03.26.2001,KALAPANUNGGAL,0,KEJADIAN,2022
79,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051006,MEKARWANGI,32.03.26,CIKADU,32.03.26.2003,MEKARWANGI,0,KEJADIAN,2022
80,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051007,CISARANTEN,32.03.26,CIKADU,32.03.26.2006,CISARANTEN,0,KEJADIAN,2022
81,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051008,SUKAMULYA,32.03.26,CIKADU,32.03.26.2005,SUKAMULYA,0,KEJADIAN,2022
82,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051009,MEKARJAYA,32.03.26,CIKADU,32.03.26.2009,MEKARJAYA,0,KEJADIAN,2022
83,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051010,SUKAMANAH,32.03.26,CIKADU,32.03.26.2010,SUKAMANAH,0,KEJADIAN,2022
84,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060001,KARANGTENGAH,32.03.19,TANGGEUNG,32.03.19.2005,KARANGTENGAH,0,KEJADIAN,2022
85,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060002,RAWAGEDE,32.03.19,TANGGEUNG,32.03.19.2002,RAWAGEDE,0,KEJADIAN,2022
86,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060003,SUKAJAYA,32.03.19,TANGGEUNG,32.03.19.2014,SUKAJAYA,0,KEJADIAN,2022
87,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060004,TANGGEUNG,32.03.19,TANGGEUNG,32.03.19.2001,TANGGEUNG,0,KEJADIAN,2022
88,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060005,KERTAJAYA,32.03.19,TANGGEUNG,32.03.19.2013,KERTAJAYA,0,KEJADIAN,2022
89,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060006,SIRNAJAYA,32.03.19,TANGGEUNG,32.03.19.2010,SIRNAJAYA,0,KEJADIAN,2022
90,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060007,PASIR JAMBU,32.03.19,TANGGEUNG,32.03.19.2009,PASIRJAMBU,0,KEJADIAN,2022
91,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060008,CILONGSONG,32.03.19,TANGGEUNG,32.03.19.2003,CILONGSONG,0,KEJADIAN,2022
92,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060009,MARGALUYU,32.03.19,TANGGEUNG,32.03.19.2004,MARGALUYU,0,KEJADIAN,2022
93,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060010,PAGERMANEUH,32.03.19,TANGGEUNG,32.03.19.2006,PAGERMANEUH,0,KEJADIAN,2022
94,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060011,BOJONGPETIR,32.03.19,TANGGEUNG,32.03.19.2007,BOJONGPETIR,0,KEJADIAN,2022
95,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060012,PADALUYU,32.03.19,TANGGEUNG,32.03.19.2015,PADALUYU,0,KEJADIAN,2022
96,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061001,MEKARMULYA,32.03.32,PASIRKUDA,32.03.32.2007,MEKARMULYA,0,KEJADIAN,2022
97,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061002,KUBANG,32.03.32,PASIRKUDA,32.03.32.2004,KUBANG,0,KEJADIAN,2022
98,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061003,GIRIJAYA,32.03.32,PASIRKUDA,32.03.32.2008,GIRIJAYA,0,KEJADIAN,2022
99,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061004,GIRIMUKTI,32.03.32,PASIRKUDA,32.03.32.2005,GIRIMUKTI,0,KEJADIAN,2022
100,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061005,SIMPANG,32.03.32,PASIRKUDA,32.03.32.2001,SIMPANG,0,KEJADIAN,2022
101,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061006,KALIBARU,32.03.32,PASIRKUDA,32.03.32.2002,KALIBARU,0,KEJADIAN,2022
102,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061007,PUSAKAJAYA,32.03.32,PASIRKUDA,32.03.32.2003,PUSAKAJAYA,0,KEJADIAN,2022
103,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061008,KARANGJAYA,32.03.32,PASIRKUDA,32.03.32.2006,KARANGJAYA,0,KEJADIAN,2022
104,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061009,PADAMULYA,32.03.32,PASIRKUDA,32.03.32.2009,PADAMULYA,0,KEJADIAN,2022
105,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070010,PASIRDALEM,32.03.17,KADUPANDAK,32.03.17.2006,PASIRDALEM,0,KEJADIAN,2022
106,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070011,SUKARAJA,32.03.17,KADUPANDAK,32.03.17.2020,SUKARAJA,0,KEJADIAN,2022
107,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070012,KADUPANDAK,32.03.17,KADUPANDAK,32.03.17.2021,KADUPANDAK,0,KEJADIAN,2022
108,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070013,TALAGASARI,32.03.17,KADUPANDAK,32.03.17.2008,TALAGASARI,0,KEJADIAN,2022
109,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070014,NEGLASARI,32.03.17,KADUPANDAK,32.03.17.2016,NEGLASARI,0,KEJADIAN,2022
110,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070015,SUKAKERTA,32.03.17,KADUPANDAK,32.03.17.2014,SUKAKERTA,0,KEJADIAN,2022
111,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070016,SUKARAHARJA,32.03.17,KADUPANDAK,32.03.17.2011,SUKARAHARJA,0,KEJADIAN,2022
112,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070017,BOJONGKASIH,32.03.17,KADUPANDAK,32.03.17.2009,BOJONGKASIH,0,KEJADIAN,2022
113,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070018,SUKASARI,32.03.17,KADUPANDAK,32.03.17.2003,SUKASARI,0,KEJADIAN,2022
114,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070019,WARGASARI,32.03.17,KADUPANDAK,32.03.17.2019,WARGASARI,0,KEJADIAN,2022
115,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070020,WARGAASIH,32.03.17,KADUPANDAK,32.03.17.2010,WARGAASIH,0,KEJADIAN,2022
116,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070021,SUKARESMI,32.03.17,KADUPANDAK,32.03.17.2017,SUKARESMI,0,KEJADIAN,2022
117,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070022,GANDASARI,32.03.17,KADUPANDAK,32.03.17.2022,GANDASARI,0,KEJADIAN,2022
118,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070023,SINDANGSARI,32.03.17,KADUPANDAK,32.03.17.2023,SINDANGSARI,0,KEJADIAN,2022
119,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071001,PADAASIH,32.03.29,CIJATI,32.03.29.2004,PADAASIH,0,KEJADIAN,2022
